ym_track_id,emotion,NO,YES,rate
28440797,wary,0,3,1.0
28459586,wary,0,3,1.0
21648863,wary,0,3,1.0
123523,wary,0,3,1.0
16201997,wary,0,3,1.0
26423560,wary,0,3,1.0
26423558,wary,0,3,1.0
26412960,wary,0,3,1.0
26412961,wary,0,3,1.0
11936134,wary,0,3,1.0
21817533,wary,0,3,1.0
26413516,wary,0,3,1.0
26420691,wary,0,3,1.0
26422459,wary,0,3,1.0
26422462,wary,0,3,1.0
26423553,wary,0,3,1.0
26423554,wary,0,3,1.0
26423555,wary,0,3,1.0
26423556,wary,0,3,1.0
26423557,wary,0,3,1.0
16201999,wary,1,2,0.6666666666666666
11377027,wary,1,2,0.6666666666666666
79134980,wary,1,2,0.6666666666666666
21693148,wary,1,2,0.6666666666666666
4172258,wary,1,2,0.6666666666666666
25750319,wary,1,2,0.6666666666666666
26412954,wary,1,2,0.6666666666666666
26412955,wary,1,2,0.6666666666666666
36302969,wary,1,2,0.6666666666666666
26412959,wary,1,2,0.6666666666666666
26413504,wary,1,2,0.6666666666666666
26413507,wary,1,2,0.6666666666666666
26423563,wary,1,2,0.6666666666666666
29689963,wary,1,2,0.6666666666666666
29689961,wary,1,2,0.6666666666666666
26905689,wary,1,2,0.6666666666666666
28708774,wary,1,2,0.6666666666666666
23277481,wary,1,2,0.6666666666666666
21817542,wary,1,2,0.6666666666666666
21693150,wary,1,2,0.6666666666666666
21817532,wary,1,2,0.6666666666666666
50432463,wary,1,2,0.6666666666666666
50432462,wary,1,2,0.6666666666666666
50432460,wary,1,2,0.6666666666666666
50432450,wary,1,2,0.6666666666666666
21817537,wary,1,2,0.6666666666666666
21817538,wary,1,2,0.6666666666666666
21817544,wary,1,2,0.6666666666666666
218200,wary,1,2,0.6666666666666666
2204699,wary,1,2,0.6666666666666666
225844,wary,1,2,0.6666666666666666
9065944,fear,0,3,1.0
10794279,fear,0,3,1.0
33273902,fear,0,3,1.0
33273899,fear,0,3,1.0
29441084,fear,0,3,1.0
25183890,fear,0,3,1.0
19737074,fear,0,3,1.0
19732727,fear,0,3,1.0
19328595,fear,0,3,1.0
18237288,fear,0,3,1.0
10794288,fear,0,3,1.0
10794285,fear,0,3,1.0
10794280,fear,0,3,1.0
33273911,fear,0,3,1.0
33273908,fear,0,3,1.0
64582546,fear,0,3,1.0
64440174,fear,0,3,1.0
59623831,fear,0,3,1.0
54853731,fear,0,3,1.0
534107,fear,0,3,1.0
49213457,fear,0,3,1.0
47114582,fear,0,3,1.0
4692148,fear,0,3,1.0
46644390,fear,0,3,1.0
46205490,fear,0,3,1.0
42518960,fear,0,3,1.0
4105028,fear,0,3,1.0
37926878,fear,0,3,1.0
35571420,fear,0,3,1.0
64582549,fear,0,3,1.0
9065942,fear,0,3,1.0
9065941,fear,0,3,1.0
9065936,fear,0,3,1.0
9065932,fear,0,3,1.0
73547911,fear,0,3,1.0
9065930,fear,0,3,1.0
9065929,fear,0,3,1.0
37769998,fear,0,3,1.0
37381506,fear,0,3,1.0
37381514,fear,0,3,1.0
37572168,fear,0,3,1.0
37381505,fear,0,3,1.0
37381503,fear,0,3,1.0
37381499,fear,0,3,1.0
37381498,fear,0,3,1.0
37381497,fear,0,3,1.0
37381496,fear,0,3,1.0
37381510,fear,0,3,1.0
37381516,fear,0,3,1.0
37381518,fear,0,3,1.0
37381545,fear,0,3,1.0
37381539,fear,0,3,1.0
37381536,fear,0,3,1.0
37381534,fear,0,3,1.0
37381532,fear,0,3,1.0
37381529,fear,0,3,1.0
37381528,fear,0,3,1.0
37381526,fear,0,3,1.0
37381524,fear,0,3,1.0
37381523,fear,0,3,1.0
37381520,fear,0,3,1.0
37381519,fear,0,3,1.0
17063759,fear,1,2,0.6666666666666666
16247369,fear,1,2,0.6666666666666666
37381500,fear,1,2,0.6666666666666666
14552284,fear,1,2,0.6666666666666666
21671155,fear,1,2,0.6666666666666666
19909226,fear,1,2,0.6666666666666666
19909241,fear,1,2,0.6666666666666666
51299721,fear,1,2,0.6666666666666666
21806127,fear,1,2,0.6666666666666666
26889875,fear,1,2,0.6666666666666666
28220164,fear,1,2,0.6666666666666666
28220168,fear,1,2,0.6666666666666666
37769999,fear,1,2,0.6666666666666666
9065937,fear,1,2,0.6666666666666666
10805282,fear,1,2,0.6666666666666666
54640178,fear,1,2,0.6666666666666666
10794290,fear,1,2,0.6666666666666666
64440364,fear,1,2,0.6666666666666666
70779760,fear,1,2,0.6666666666666666
70779753,fear,1,2,0.6666666666666666
37381542,fear,1,2,0.6666666666666666
665501,fear,1,2,0.6666666666666666
64582553,fear,1,2,0.6666666666666666
64582552,fear,1,2,0.6666666666666666
77814042,fear,1,2,0.6666666666666666
64582548,fear,1,2,0.6666666666666666
636317,fear,1,2,0.6666666666666666
62276263,fear,1,2,0.6666666666666666
8946753,fear,1,2,0.6666666666666666
55877684,fear,1,2,0.6666666666666666
34526177,fear,1,2,0.6666666666666666
37770004,fear,1,2,0.6666666666666666
46519196,fear,2,1,0.3333333333333333
10794284,fear,2,1,0.3333333333333333
43833664,fear,2,1,0.3333333333333333
45511889,fear,2,1,0.3333333333333333
10794291,fear,2,1,0.3333333333333333
19756303,fear,2,1,0.3333333333333333
37769997,fear,3,0,0.0
37770005,fear,3,0,0.0
37770003,fear,3,0,0.0
64582561,fear,3,0,0.0
34828660,fear,3,0,0.0
28220165,fear,3,0,0.0
10794287,fear,3,0,0.0
10011422,comfortable,0,3,1.0
42711508,comfortable,0,3,1.0
4251912,comfortable,0,3,1.0
41709113,comfortable,0,3,1.0
41111810,comfortable,0,3,1.0
4715950,comfortable,0,3,1.0
46527255,comfortable,0,3,1.0
36443125,comfortable,0,3,1.0
360094,comfortable,0,3,1.0
3587459,comfortable,0,3,1.0
788177,comfortable,0,3,1.0
39843901,comfortable,0,3,1.0
3974250,comfortable,0,3,1.0
39648103,comfortable,0,3,1.0
38904763,comfortable,0,3,1.0
38898377,comfortable,0,3,1.0
37331224,comfortable,0,3,1.0
4984792,comfortable,0,3,1.0
611366,comfortable,0,3,1.0
70492,comfortable,0,3,1.0
657553,comfortable,0,3,1.0
630483,comfortable,0,3,1.0
5413302,comfortable,0,3,1.0
52974556,comfortable,0,3,1.0
153096,comfortable,0,3,1.0
1785547,comfortable,0,3,1.0
17456391,comfortable,0,3,1.0
170051,comfortable,0,3,1.0
103261,comfortable,0,3,1.0
123740,comfortable,0,3,1.0
932658,comfortable,0,3,1.0
11801682,comfortable,0,3,1.0
268677,comfortable,0,3,1.0
20625226,comfortable,0,3,1.0
21756137,comfortable,0,3,1.0
22879414,comfortable,0,3,1.0
2218185,comfortable,0,3,1.0
678286,comfortable,1,2,0.6666666666666666
31708836,comfortable,1,2,0.6666666666666666
215801,comfortable,1,2,0.6666666666666666
1124102,comfortable,1,2,0.6666666666666666
38542962,comfortable,1,2,0.6666666666666666
670475,comfortable,1,2,0.6666666666666666
44954443,comfortable,1,2,0.6666666666666666
46516838,comfortable,1,2,0.6666666666666666
46844918,comfortable,1,2,0.6666666666666666
10069167,happy,0,3,1.0
37475,happy,0,3,1.0
37285536,happy,0,3,1.0
37075743,happy,0,3,1.0
3703082,happy,0,3,1.0
35758076,happy,0,3,1.0
35568467,happy,0,3,1.0
353463,happy,0,3,1.0
38870992,happy,0,3,1.0
43622258,happy,0,3,1.0
42420593,happy,0,3,1.0
40364573,happy,0,3,1.0
39709516,happy,0,3,1.0
345905,happy,0,3,1.0
34177040,happy,0,3,1.0
341046,happy,0,3,1.0
28501358,happy,0,3,1.0
27373907,happy,0,3,1.0
26807050,happy,0,3,1.0
26533728,happy,0,3,1.0
256866,happy,0,3,1.0
29238708,happy,0,3,1.0
31634281,happy,0,3,1.0
31561830,happy,0,3,1.0
3105799,happy,0,3,1.0
78063,happy,0,3,1.0
77024204,happy,0,3,1.0
70443,happy,0,3,1.0
694683,happy,0,3,1.0
68951,happy,0,3,1.0
689499,happy,0,3,1.0
674956,happy,0,3,1.0
6689093,happy,0,3,1.0
655148,happy,0,3,1.0
650396,happy,0,3,1.0
91484,happy,0,3,1.0
646281,happy,0,3,1.0
64356912,happy,0,3,1.0
51453201,happy,0,3,1.0
64268554,happy,0,3,1.0
63827,happy,0,3,1.0
629205,happy,0,3,1.0
57175580,happy,0,3,1.0
628074,happy,0,3,1.0
59081134,happy,0,3,1.0
25625078,happy,0,3,1.0
986224,happy,0,3,1.0
2191916,happy,0,3,1.0
15739169,happy,0,3,1.0
1815800,happy,0,3,1.0
17603550,happy,0,3,1.0
17304657,happy,0,3,1.0
16549852,happy,0,3,1.0
23139344,happy,0,3,1.0
25026829,happy,0,3,1.0
126190,happy,0,3,1.0
23811888,happy,0,3,1.0
54095391,happy,1,2,0.6666666666666666
16303724,happy,1,2,0.6666666666666666
53501250,happy,1,2,0.6666666666666666
110844,happy,1,2,0.6666666666666666
53022592,happy,1,2,0.6666666666666666
96293,happy,1,2,0.6666666666666666
1727121,happy,1,2,0.6666666666666666
10366,happy,1,2,0.6666666666666666
52395247,happy,1,2,0.6666666666666666
55331831,happy,1,2,0.6666666666666666
56163249,happy,1,2,0.6666666666666666
46333847,happy,1,2,0.6666666666666666
665070,happy,1,2,0.6666666666666666
68014,happy,1,2,0.6666666666666666
78239447,happy,1,2,0.6666666666666666
628397,happy,1,2,0.6666666666666666
16083086,happy,1,2,0.6666666666666666
59878203,happy,1,2,0.6666666666666666
15885748,happy,1,2,0.6666666666666666
148998,happy,1,2,0.6666666666666666
25358324,happy,1,2,0.6666666666666666
30977038,happy,1,2,0.6666666666666666
31789548,happy,1,2,0.6666666666666666
3270,happy,1,2,0.6666666666666666
33311009,happy,1,2,0.6666666666666666
2204457,happy,1,2,0.6666666666666666
35020613,happy,1,2,0.6666666666666666
21711460,happy,1,2,0.6666666666666666
35809996,happy,1,2,0.6666666666666666
2162156,happy,1,2,0.6666666666666666
23172513,happy,1,2,0.6666666666666666
24937038,happy,1,2,0.6666666666666666
27243642,happy,1,2,0.6666666666666666
27373826,happy,1,2,0.6666666666666666
27373855,happy,1,2,0.6666666666666666
2778687,happy,1,2,0.6666666666666666
30076460,happy,1,2,0.6666666666666666
36324685,happy,1,2,0.6666666666666666
41163683,happy,1,2,0.6666666666666666
4447862,happy,1,2,0.6666666666666666
38559559,happy,1,2,0.6666666666666666
44139190,happy,1,2,0.6666666666666666
3809629,happy,1,2,0.6666666666666666
18871,happy,1,2,0.6666666666666666
4339718,happy,1,2,0.6666666666666666
20217925,happy,1,2,0.6666666666666666
39842710,happy,1,2,0.6666666666666666
707384,happy,2,1,0.3333333333333333
41004770,happy,2,1,0.3333333333333333
18539374,happy,2,1,0.3333333333333333
1119,happy,2,1,0.3333333333333333
42871001,happy,2,1,0.3333333333333333
2797519,happy,2,1,0.3333333333333333
418283,happy,2,1,0.3333333333333333
26394,happy,2,1,0.3333333333333333
31428574,happy,2,1,0.3333333333333333
38252333,happy,2,1,0.3333333333333333
55040855,happy,2,1,0.3333333333333333
25007059,happy,2,1,0.3333333333333333
3523,happy,2,1,0.3333333333333333
3526,happy,2,1,0.3333333333333333
37538341,happy,2,1,0.3333333333333333
37317455,happy,2,1,0.3333333333333333
36006379,happy,2,1,0.3333333333333333
629184,happy,2,1,0.3333333333333333
1490932,happy,2,1,0.3333333333333333
65850744,happy,2,1,0.3333333333333333
31841986,happy,2,1,0.3333333333333333
64917503,happy,2,1,0.3333333333333333
54387600,happy,2,1,0.3333333333333333
20723130,happy,2,1,0.3333333333333333
14703061,happy,2,1,0.3333333333333333
16178079,happy,2,1,0.3333333333333333
41304235,happy,3,0,0.0
34622523,happy,3,0,0.0
20848887,happy,3,0,0.0
29187123,inspirational,0,3,1.0
289687,inspirational,0,3,1.0
2834991,inspirational,0,3,1.0
31708839,inspirational,0,3,1.0
33938598,inspirational,0,3,1.0
2770341,inspirational,0,3,1.0
54719,inspirational,0,3,1.0
25102656,inspirational,0,3,1.0
24301533,inspirational,0,3,1.0
592082,inspirational,0,3,1.0
529897,inspirational,0,3,1.0
27293993,inspirational,0,3,1.0
26790968,inspirational,0,3,1.0
26610367,inspirational,0,3,1.0
47131155,inspirational,0,3,1.0
59564265,inspirational,0,3,1.0
42516686,inspirational,0,3,1.0
42836994,inspirational,0,3,1.0
38892915,inspirational,0,3,1.0
42990702,inspirational,0,3,1.0
40992363,inspirational,0,3,1.0
41922746,inspirational,0,3,1.0
42123561,inspirational,0,3,1.0
36479667,inspirational,0,3,1.0
36116585,inspirational,0,3,1.0
35888276,inspirational,0,3,1.0
358294,inspirational,0,3,1.0
35331556,inspirational,0,3,1.0
46233506,inspirational,0,3,1.0
46409993,inspirational,0,3,1.0
38338886,inspirational,0,3,1.0
4304690,inspirational,0,3,1.0
37989843,inspirational,0,3,1.0
44215985,inspirational,0,3,1.0
36889305,inspirational,0,3,1.0
593129,inspirational,0,3,1.0
16514705,inspirational,0,3,1.0
161179,inspirational,0,3,1.0
1571,inspirational,0,3,1.0
15494034,inspirational,0,3,1.0
149847,inspirational,0,3,1.0
14422944,inspirational,0,3,1.0
16638321,inspirational,0,3,1.0
664035,inspirational,0,3,1.0
631344,inspirational,0,3,1.0
19195336,inspirational,0,3,1.0
17197818,inspirational,0,3,1.0
9089995,inspirational,0,3,1.0
102940,inspirational,0,3,1.0
906927,inspirational,0,3,1.0
73495,inspirational,0,3,1.0
1330508,inspirational,0,3,1.0
1267522,inspirational,0,3,1.0
890588,inspirational,0,3,1.0
6024130,inspirational,0,3,1.0
61536214,inspirational,0,3,1.0
20956720,inspirational,0,3,1.0
20190196,inspirational,0,3,1.0
610156,inspirational,0,3,1.0
62224969,inspirational,0,3,1.0
61935062,inspirational,0,3,1.0
20723350,inspirational,0,3,1.0
2145798,inspirational,0,3,1.0
19530986,inspirational,0,3,1.0
2160026,inspirational,0,3,1.0
60167223,inspirational,0,3,1.0
74674,inspirational,1,2,0.6666666666666666
55175938,inspirational,1,2,0.6666666666666666
43059786,inspirational,1,2,0.6666666666666666
8078,inspirational,1,2,0.6666666666666666
43268610,inspirational,1,2,0.6666666666666666
6024146,inspirational,1,2,0.6666666666666666
60362931,inspirational,1,2,0.6666666666666666
63369114,inspirational,1,2,0.6666666666666666
48101851,inspirational,1,2,0.6666666666666666
50404591,inspirational,1,2,0.6666666666666666
49894841,inspirational,1,2,0.6666666666666666
4436079,inspirational,1,2,0.6666666666666666
4436086,inspirational,1,2,0.6666666666666666
70975354,inspirational,1,2,0.6666666666666666
44552891,inspirational,1,2,0.6666666666666666
61835292,inspirational,1,2,0.6666666666666666
673883,inspirational,1,2,0.6666666666666666
52654672,inspirational,1,2,0.6666666666666666
47119287,inspirational,1,2,0.6666666666666666
62563609,inspirational,1,2,0.6666666666666666
26285333,inspirational,1,2,0.6666666666666666
26249615,inspirational,1,2,0.6666666666666666
25210685,inspirational,1,2,0.6666666666666666
14705949,inspirational,1,2,0.6666666666666666
129076,inspirational,1,2,0.6666666666666666
2820501,inspirational,1,2,0.6666666666666666
24238264,inspirational,1,2,0.6666666666666666
31704436,inspirational,1,2,0.6666666666666666
21648061,inspirational,1,2,0.6666666666666666
209021,inspirational,1,2,0.6666666666666666
1998535,inspirational,1,2,0.6666666666666666
19280427,inspirational,1,2,0.6666666666666666
24134843,inspirational,1,2,0.6666666666666666
23899963,inspirational,1,2,0.6666666666666666
2213079,inspirational,1,2,0.6666666666666666
22029634,inspirational,1,2,0.6666666666666666
37763715,inspirational,1,2,0.6666666666666666
37485029,inspirational,1,2,0.6666666666666666
38618457,inspirational,1,2,0.6666666666666666
39358427,inspirational,1,2,0.6666666666666666
35737828,inspirational,1,2,0.6666666666666666
34030296,inspirational,1,2,0.6666666666666666
33206184,inspirational,1,2,0.6666666666666666
33090662,inspirational,1,2,0.6666666666666666
34384183,inspirational,1,2,0.6666666666666666
35089103,inspirational,1,2,0.6666666666666666
12979033,inspirational,2,1,0.3333333333333333
70817393,inspirational,2,1,0.3333333333333333
14567028,inspirational,2,1,0.3333333333333333
66854692,inspirational,2,1,0.3333333333333333
44936157,inspirational,2,1,0.3333333333333333
33191876,inspirational,2,1,0.3333333333333333
40457942,inspirational,2,1,0.3333333333333333
22436,inspirational,2,1,0.3333333333333333
25800721,inspirational,2,1,0.3333333333333333
42593,joy,0,3,1.0
44332959,joy,0,3,1.0
44137831,joy,0,3,1.0
43949646,joy,0,3,1.0
42924208,joy,0,3,1.0
42868551,joy,0,3,1.0
42774894,joy,0,3,1.0
4239971,joy,0,3,1.0
41613406,joy,0,3,1.0
41330244,joy,0,3,1.0
41249158,joy,0,3,1.0
45209490,joy,0,3,1.0
4925067,joy,0,3,1.0
48980,joy,0,3,1.0
4822554,joy,0,3,1.0
46909342,joy,0,3,1.0
46909306,joy,0,3,1.0
458529,joy,0,3,1.0
45659349,joy,0,3,1.0
45584900,joy,0,3,1.0
405646,joy,0,3,1.0
40528215,joy,0,3,1.0
40292036,joy,0,3,1.0
35634004,joy,0,3,1.0
35452133,joy,0,3,1.0
35279482,joy,0,3,1.0
35084644,joy,0,3,1.0
34698742,joy,0,3,1.0
34401910,joy,0,3,1.0
34176793,joy,0,3,1.0
40053634,joy,0,3,1.0
32977997,joy,0,3,1.0
328872,joy,0,3,1.0
32606112,joy,0,3,1.0
35642907,joy,0,3,1.0
356810,joy,0,3,1.0
39901174,joy,0,3,1.0
39815720,joy,0,3,1.0
39786405,joy,0,3,1.0
39529099,joy,0,3,1.0
38707489,joy,0,3,1.0
38696931,joy,0,3,1.0
38665947,joy,0,3,1.0
37453967,joy,0,3,1.0
37342134,joy,0,3,1.0
37254221,joy,0,3,1.0
37056,joy,0,3,1.0
361166,joy,0,3,1.0
3595821,joy,0,3,1.0
50684220,joy,0,3,1.0
51194343,joy,0,3,1.0
7224018,joy,0,3,1.0
720876,joy,0,3,1.0
70837,joy,0,3,1.0
69718306,joy,0,3,1.0
64220,joy,0,3,1.0
693135,joy,0,3,1.0
68235,joy,0,3,1.0
673194,joy,0,3,1.0
65179,joy,0,3,1.0
651452,joy,0,3,1.0
651109,joy,0,3,1.0
648477,joy,0,3,1.0
647878,joy,0,3,1.0
766363,joy,0,3,1.0
931126,joy,0,3,1.0
9245765,joy,0,3,1.0
9215548,joy,0,3,1.0
64219,joy,0,3,1.0
54997,joy,0,3,1.0
54098308,joy,0,3,1.0
54011471,joy,0,3,1.0
5325866,joy,0,3,1.0
52295995,joy,0,3,1.0
52112535,joy,0,3,1.0
51698212,joy,0,3,1.0
637563,joy,0,3,1.0
63176,joy,0,3,1.0
631684,joy,0,3,1.0
629921,joy,0,3,1.0
629743,joy,0,3,1.0
629344,joy,0,3,1.0
151780,joy,0,3,1.0
24464670,joy,0,3,1.0
24138,joy,0,3,1.0
17371302,joy,0,3,1.0
17323897,joy,0,3,1.0
23330779,joy,0,3,1.0
1395263,joy,0,3,1.0
1533362,joy,0,3,1.0
15698273,joy,0,3,1.0
24466082,joy,0,3,1.0
21296850,joy,0,3,1.0
18706527,joy,0,3,1.0
14235025,joy,0,3,1.0
22436570,joy,0,3,1.0
17026713,joy,0,3,1.0
2203012,joy,0,3,1.0
22039236,joy,0,3,1.0
2206422,joy,0,3,1.0
170105,joy,0,3,1.0
22442276,joy,0,3,1.0
21535310,joy,0,3,1.0
16376842,joy,0,3,1.0
16366984,joy,0,3,1.0
16321614,joy,0,3,1.0
2146163,joy,0,3,1.0
1600015,joy,0,3,1.0
2294893,joy,0,3,1.0
2146159,joy,0,3,1.0
25427084,joy,0,3,1.0
25189200,joy,0,3,1.0
25517003,joy,0,3,1.0
29244648,joy,0,3,1.0
19364808,joy,0,3,1.0
18921536,joy,0,3,1.0
10186904,joy,0,3,1.0
30522498,joy,0,3,1.0
30353317,joy,0,3,1.0
101899,joy,0,3,1.0
20576538,joy,0,3,1.0
29981302,joy,0,3,1.0
10258724,joy,0,3,1.0
102611,joy,0,3,1.0
104905,joy,0,3,1.0
2840,joy,0,3,1.0
123571,joy,0,3,1.0
28289880,joy,0,3,1.0
26225214,joy,0,3,1.0
19044748,joy,0,3,1.0
27251717,joy,0,3,1.0
128936,joy,0,3,1.0
273462,joy,0,3,1.0
25826,joy,0,3,1.0
12396462,joy,0,3,1.0
280535,joy,0,3,1.0
26312206,joy,0,3,1.0
592074,joy,1,2,0.6666666666666666
1881006,joy,1,2,0.6666666666666666
524063,joy,1,2,0.6666666666666666
19009110,joy,1,2,0.6666666666666666
586182,joy,1,2,0.6666666666666666
17191904,joy,1,2,0.6666666666666666
148505,joy,1,2,0.6666666666666666
1710732,joy,1,2,0.6666666666666666
770479,joy,1,2,0.6666666666666666
14079,joy,1,2,0.6666666666666666
12023680,joy,1,2,0.6666666666666666
91355,joy,1,2,0.6666666666666666
10652751,joy,1,2,0.6666666666666666
96003,joy,1,2,0.6666666666666666
170283,joy,1,2,0.6666666666666666
149584,joy,1,2,0.6666666666666666
16774844,joy,1,2,0.6666666666666666
16514403,joy,1,2,0.6666666666666666
16201639,joy,1,2,0.6666666666666666
63213721,joy,1,2,0.6666666666666666
198009,joy,1,2,0.6666666666666666
1475235,joy,1,2,0.6666666666666666
66327051,joy,1,2,0.6666666666666666
66327060,joy,1,2,0.6666666666666666
670582,joy,1,2,0.6666666666666666
40283971,joy,1,2,0.6666666666666666
2278402,joy,1,2,0.6666666666666666
28123186,joy,1,2,0.6666666666666666
43446991,joy,1,2,0.6666666666666666
4347088,joy,1,2,0.6666666666666666
44560596,joy,1,2,0.6666666666666666
2524470,joy,1,2,0.6666666666666666
2189864,joy,1,2,0.6666666666666666
2294896,joy,1,2,0.6666666666666666
36829923,joy,1,2,0.6666666666666666
2662116,joy,1,2,0.6666666666666666
24466089,joy,1,2,0.6666666666666666
40335684,joy,1,2,0.6666666666666666
30165602,joy,1,2,0.6666666666666666
327724,joy,1,2,0.6666666666666666
33954020,joy,1,2,0.6666666666666666
32434467,joy,1,2,0.6666666666666666
32008776,joy,1,2,0.6666666666666666
33371582,joy,1,2,0.6666666666666666
38579733,joy,1,2,0.6666666666666666
2181361,joy,1,2,0.6666666666666666
48064974,joy,1,2,0.6666666666666666
21712360,joy,1,2,0.6666666666666666
4804102,joy,1,2,0.6666666666666666
26503190,joy,2,1,0.3333333333333333
30295585,joy,2,1,0.3333333333333333
32957,joy,2,1,0.3333333333333333
12392,joy,2,1,0.3333333333333333
44318614,joy,2,1,0.3333333333333333
19057496,joy,2,1,0.3333333333333333
418365,joy,2,1,0.3333333333333333
43717991,lonely,0,3,1.0
33875363,lonely,0,3,1.0
35580707,lonely,0,3,1.0
36898741,lonely,0,3,1.0
55860818,lonely,0,3,1.0
5491099,lonely,0,3,1.0
148602,lonely,0,3,1.0
159469,lonely,0,3,1.0
27159620,lonely,0,3,1.0
732400,lonely,1,2,0.6666666666666666
41277361,lonely,1,2,0.6666666666666666
44853407,lonely,1,2,0.6666666666666666
36136919,lonely,1,2,0.6666666666666666
30000880,lonely,1,2,0.6666666666666666
5436570,lonely,1,2,0.6666666666666666
32435146,lonely,2,1,0.3333333333333333
36661,lonely,2,1,0.3333333333333333
29854726,lonely,2,1,0.3333333333333333
273143,funny,0,3,1.0
556215,funny,0,3,1.0
276762,funny,0,3,1.0
516968,funny,0,3,1.0
27191657,funny,0,3,1.0
27037154,funny,0,3,1.0
4439967,funny,0,3,1.0
4372050,funny,0,3,1.0
4309145,funny,0,3,1.0
42208068,funny,0,3,1.0
3874601,funny,0,3,1.0
38860973,funny,0,3,1.0
41542,funny,0,3,1.0
32851185,funny,0,3,1.0
491557,funny,0,3,1.0
48591886,funny,0,3,1.0
34177013,funny,0,3,1.0
3588048,funny,0,3,1.0
3646698,funny,0,3,1.0
36471515,funny,0,3,1.0
455604,funny,0,3,1.0
653729,funny,0,3,1.0
20217148,funny,0,3,1.0
788720,funny,0,3,1.0
20318684,funny,0,3,1.0
798110,funny,0,3,1.0
633572,funny,0,3,1.0
21287090,funny,0,3,1.0
631617,funny,0,3,1.0
8121088,funny,0,3,1.0
71263,funny,0,3,1.0
645396,funny,0,3,1.0
71093,funny,0,3,1.0
153077,funny,0,3,1.0
70499,funny,0,3,1.0
69536182,funny,0,3,1.0
1656,funny,0,3,1.0
17079711,funny,0,3,1.0
17307465,funny,0,3,1.0
657610,funny,0,3,1.0
9567,funny,0,3,1.0
240851,funny,0,3,1.0
245490,funny,0,3,1.0
245491,funny,0,3,1.0
24956447,funny,0,3,1.0
598857,funny,0,3,1.0
574953,funny,0,3,1.0
10186570,funny,0,3,1.0
42921085,funny,1,2,0.6666666666666666
764148,funny,1,2,0.6666666666666666
657985,funny,1,2,0.6666666666666666
462494,funny,1,2,0.6666666666666666
70503,funny,1,2,0.6666666666666666
645550,funny,1,2,0.6666666666666666
14574036,funny,1,2,0.6666666666666666
17856052,funny,1,2,0.6666666666666666
35631321,funny,1,2,0.6666666666666666
9401931,funny,2,1,0.3333333333333333
17193433,funny,2,1,0.3333333333333333
17427522,funny,2,1,0.3333333333333333
43629721,funny,2,1,0.3333333333333333
656124,funny,2,1,0.3333333333333333
18205199,funny,2,1,0.3333333333333333
191187,funny,2,1,0.3333333333333333
40530735,funny,2,1,0.3333333333333333
201956,funny,2,1,0.3333333333333333
41234344,funny,2,1,0.3333333333333333
21017693,funny,2,1,0.3333333333333333
1223875,funny,2,1,0.3333333333333333
8775,funny,2,1,0.3333333333333333
72971186,funny,2,1,0.3333333333333333
135211,funny,2,1,0.3333333333333333
216535,funny,2,1,0.3333333333333333
2528104,funny,2,1,0.3333333333333333
2993998,funny,2,1,0.3333333333333333
6031291,funny,2,1,0.3333333333333333
458535,nostalgic,0,3,1.0
4591211,nostalgic,0,3,1.0
51564504,nostalgic,0,3,1.0
35463231,nostalgic,0,3,1.0
3887058,nostalgic,0,2,1.0
574996,nostalgic,0,3,1.0
664891,nostalgic,0,3,1.0
631243,nostalgic,0,3,1.0
2424148,nostalgic,0,3,1.0
201961,nostalgic,0,3,1.0
20925471,nostalgic,0,3,1.0
2196238,nostalgic,0,3,1.0
32599967,nostalgic,0,3,1.0
10265482,nostalgic,0,3,1.0
17198355,nostalgic,1,2,0.6666666666666666
69290958,nostalgic,1,2,0.6666666666666666
10381,nostalgic,1,2,0.6666666666666666
672473,nostalgic,1,2,0.6666666666666666
766260,nostalgic,1,2,0.6666666666666666
1526740,nostalgic,1,2,0.6666666666666666
12038345,nostalgic,1,2,0.6666666666666666
14309603,nostalgic,1,2,0.6666666666666666
69331814,nostalgic,1,2,0.6666666666666666
70964036,nostalgic,1,2,0.6666666666666666
9197563,nostalgic,1,2,0.6666666666666666
16497395,nostalgic,1,2,0.6666666666666666
40623911,nostalgic,1,2,0.6666666666666666
40776951,nostalgic,1,2,0.6666666666666666
40789278,nostalgic,1,2,0.6666666666666666
2758001,nostalgic,1,2,0.6666666666666666
42996662,nostalgic,1,2,0.6666666666666666
43132126,nostalgic,1,2,0.6666666666666666
31151305,nostalgic,1,2,0.6666666666666666
3681052,nostalgic,1,2,0.6666666666666666
30298,nostalgic,1,2,0.6666666666666666
25200,nostalgic,1,2,0.6666666666666666
21333999,nostalgic,1,2,0.6666666666666666
60896239,nostalgic,1,2,0.6666666666666666
19139087,nostalgic,1,2,0.6666666666666666
19012224,nostalgic,1,2,0.6666666666666666
637260,nostalgic,1,2,0.6666666666666666
645324,nostalgic,1,2,0.6666666666666666
653512,nostalgic,1,2,0.6666666666666666
203668,nostalgic,1,2,0.6666666666666666
48922805,nostalgic,1,2,0.6666666666666666
21828599,nostalgic,1,2,0.6666666666666666
64683146,nostalgic,1,1,0.5
35002660,nostalgic,2,1,0.3333333333333333
21825964,nostalgic,2,1,0.3333333333333333
67140768,nostalgic,2,1,0.3333333333333333
32528356,nostalgic,2,1,0.3333333333333333
18818997,nostalgic,2,1,0.3333333333333333
33276,nostalgic,2,1,0.3333333333333333
