track_id,keywords,weights
262713,perfect day;perfect day feed animals;perfect day drank sangria;home;movie;zoo;park,0.9999999403953552;0.8854018449783325;0.8776479959487915;0.3193862736225128;0.24087655544281006;0.3014449179172516;0.30507636070251465
46211821,girl;world;october;cigarettes;roof;stars;view;afar;love;way,0.9999999403953552;0.3224927484989166;0.11886797100305557;0.17887768149375916;0.1670398861169815;0.19092874228954315;0.14977438747882843;0.20470938086509705;0.29431647062301636;0.180199533700943
37218949,love;arms;hold;cos;day;sleepless nights;side;feeling;door;time,1.0;0.1366773545742035;0.2937076985836029;0.2999148368835449;0.2864195704460144;0.29206258058547974;0.24107800424098969;0.446237713098526;0.143494114279747;0.22247928380966187
30000880,night love;strangers;exciting something;night;first sight;glance;heart;dance;love;night dooby-doooby-doo,1.0;0.7306433916091919;0.445647269487381;0.8090731501579285;0.45154741406440735;0.46161362528800964;0.3121603727340698;0.32532697916030884;0.6888792514801025;0.8090731501579285
2774889,wall;fading smiles;itchy feet;heart;bottles;matter;phone;stone;fight;aisles,1.0;0.5877601504325867;0.6864010691642761;0.5806223154067993;0.47270467877388;0.4210626482963562;0.5257325768470764;0.4868614077568054;0.49929341673851013;0.6893454194068909
1206206,nigga d.o.c.;funky stuff;shit;homey snoop dogg;hell yeah;hellified gangsta lean gettin;microphone;same time burnin;dope rhyme;ride,1.0;0.7273836135864258;0.8190628290176392;0.745938777923584;0.6236809492111206;0.8464652895927429;0.44718697667121887;0.5371119976043701;0.6710286140441895;0.33697959780693054
45296952,tomorrow lord tonight;night;right;friend yesterday;early morning light;shadows;hair;sight;tomorrow;wall,1.0;0.8412111401557922;0.5632225275039673;0.7272748351097107;0.8565166592597961;0.6716433763504028;0.3968617916107178;0.42792850732803345;0.6892626285552979;0.2801099121570587
798110,race satan;iron shirt;earth;bomb;devil;lef;jah jah son;hand;race;fork,1.0;0.9342954754829407;0.8328729271888733;0.3745615482330322;0.69892418384552;0.32680925726890564;0.29236552119255066;0.42316827178001404;0.6616256833076477;0.18820908665657043
39358427,fire;road;unfamiliar cities;endless rails;little time;stairs;other side;autumn;universe;way,1.0;0.8685229420661926;0.6116810441017151;0.5630234479904175;0.5309877991676331;0.5875257253646851;0.5106052160263062;0.4646456837654114;0.47893500328063965;0.5798205137252808
3958892,unreal;heart;end;breath;eyes;mice;spirit;ears,1.0;0.07886040210723877;0.061370961368083954;0.26616761088371277;0.18653537333011627;0.12387281656265259;0.1981327086687088;0.13848808407783508
629283,feelin;happy baby plus;got somebody;cuz;other side;ooo ooo ooo ooooh man;cry;yeah;thought;long time,1.0;0.7600443959236145;0.9064938426017761;0.6792738437652588;0.535394549369812;0.542313277721405;0.49982601404190063;0.6923937201499939;0.4675389230251312;0.4500705301761627
657985,soundboy rock;move;version;ages;operator overstand;fever;slow motion;magic;talk;jam,1.0;0.9903333783149719;0.5089932680130005;0.25356703996658325;0.21800410747528076;0.25316333770751953;0.40941929817199707;0.2841957211494446;0.45929235219955444;0.381426066160202
41004770,heart;shadows;head;easier;room;heart break;love;drastic ways;heart ache;thing,1.0;0.5799293518066406;0.4960092306137085;0.3671540319919586;0.5781129002571106;0.9679068922996521;0.549029529094696;0.47027018666267395;0.9228726625442505;0.3983457386493683
511773,late thought things;love game;cloudy mate bells;gates;relevance 'cause;spring flowers;fat frown;mind;end;tempting fate,0.9999999403953552;0.8031919002532959;0.738966703414917;0.6356600522994995;0.5708197355270386;0.7015211582183838;0.5281901359558105;0.6520709991455078;0.6058705449104309;0.5555544495582581
73349,own ground;help;eyes child;broken windows;place;life;ashes;home;bags;nails,0.9999999403953552;0.7860875129699707;0.4434701204299927;0.27635639905929565;0.3015633523464203;0.3553134500980377;0.4513868987560272;0.4026973247528076;0.2669858932495117;0.23644980788230896
214323,reaper baby;juliet;happiness;man;rain;last night;hand;baby;reaper;women,1.0;0.41322317719459534;0.37465837597846985;0.39351916313171387;0.2847934663295746;0.30637770891189575;0.3370412588119507;0.6583950519561768;0.7574799656867981;0.30846622586250305
18021438,loving hand;begging;baby;big brass ring;soul;darling;broken man;shade;end;everything,0.9999999403953552;0.6623091697692871;0.5539588332176208;0.25780653953552246;0.3062804639339447;0.44891536235809326;0.37268462777137756;0.2753814458847046;0.23972102999687195;0.292166531085968
5657210,mobile phone;33rd floor;speaker tapes;road;little rock;strange light warms;pillow;home;photographs into;hotel room,1.0;0.9787920117378235;0.9965109825134277;0.7852236032485962;0.5609525442123413;0.6946396827697754;0.842651903629303;0.6943726539611816;0.6956062316894531;0.9038854241371155
29112128,love;good wide;daylight;liar 'cause;baby;time;firefighter;paradise;hands;night,1.0;0.8518316149711609;0.20995654165744781;0.3443169593811035;0.24001957476139069;0.3323960304260254;0.22689314186573029;0.29677245020866394;0.26907217502593994;0.41121384501457214
18135303,highway movin;dream;name;croaking toad;song;road;north wind whistlin;daddy;life;ill,0.9999999403953552;0.8222808837890625;0.6924769282341003;0.4469221830368042;0.8237477540969849;0.5770620107650757;0.4392549991607666;0.3102499544620514;0.48160213232040405;0.2698148787021637
345150,only friend burning;restless hearts;soul burning;orange sun;rape;vanity;only friend;borders;burning;escape,1.0;0.37681642174720764;0.7001788020133972;0.3110088109970093;0.2721027433872223;0.21795210242271423;0.7094756364822388;0.2643261253833771;0.7168033123016357;0.2662428319454193
148433,onna namida;meiko kaji;michi;henno nai kotoba urami;yume;ashita;naomosa mitsumete aruku yami;miutsushi namida;furu hagure inu;ugokasu naita ame,1.0;0.8339051008224487;0.7460294961929321;0.6834267377853394;0.8076918125152588;0.8639926910400391;0.6350403428077698;0.9402185678482056;0.7477796673774719;0.47659796476364136
222120,love;candle;many days;bone;question;dream;cut;shadow;night;today,1.0;0.6885643005371094;0.5876725912094116;0.5373847484588623;0.545337438583374;0.7803995609283447;0.4821188449859619;0.5987259149551392;0.6804519891738892;0.3978859782218933
378548,icy silence;love affair;last look;memory;heartbreak,1.0;0.9419213533401489;0.6765382289886475;0.3959660530090332;0.5437896847724915
58702945,earth anyone;red blood;feathers;garbage chute;orbita morality shoot;sky;everything;dog;head;soup,1.0;0.8718521595001221;0.6883812546730042;0.6464459300041199;0.7177407145500183;0.7111296057701111;0.8451577425003052;0.6661111116409302;0.617077648639679;0.5636945366859436
38214505,mad world children;good happy birthday;kind;worn-out faces;dreams;circles;mad world mad world;teacher;sorrow;mad world,1.0;0.6795526146888733;0.6587157845497131;0.5370131731033325;0.5054216980934143;0.32144519686698914;0.9452875256538391;0.2984321415424347;0.43747928738594055;0.9452874064445496
70325,little girl;game;clean house;anything;dreams;woman;days girl;end;lost;little soft side,1.0;0.41995036602020264;0.3229564130306244;0.5078091621398926;0.37410247325897217;0.6374949812889099;0.7827068567276001;0.342372328042984;0.16874323785305023;0.6442964673042297
350005,different girl;appetite mary;taste;face;difference;astronauts mary;open mind;god mary;type;wall mary,1.0;0.9069321155548096;0.8093365430831909;0.6393166780471802;0.7134910225868225;0.8408539891242981;0.7134480476379395;0.9448245167732239;0.46531054377555847;0.8248160481452942
5899164,heart;killin;new start;love;name;bain;pain;memory;baby;heartbreak,1.0;0.8970503211021423;0.6863769888877869;0.7760067582130432;0.573920726776123;0.5531638264656067;0.44209256768226624;0.441958487033844;0.47730427980422974;0.6089754700660706
9950927,way;eyes;hole;fell;time;shadows;mirrors;heart;edge;world,1.0;0.807272732257843;0.7522487640380859;0.4153440296649933;0.9507837891578674;0.6743477582931519;0.5472031831741333;0.4461836814880371;0.5516470074653625;0.4520851671695709
98896,pain;ground;destiny;breathing;nights;loneliness;mind;life;days,1.0;0.5373842716217041;0.3698430061340332;0.3573445975780487;0.4206267297267914;0.7090413570404053;0.5037990212440491;0.4060916304588318;0.35845980048179626
1709472,cross;glory;river 'till;soul;healing stream;golden strand;beams;jesus;precious fountain free;morning star,0.9999999403953552;0.48196884989738464;0.6754836440086365;0.6695349812507629;0.3985510468482971;0.2806222140789032;0.20272694528102875;0.3664824664592743;0.3694024980068207;0.46231552958488464
16083086,lonely free;yeah free;big old house;free;couple;drinks;rent;free free;hollywood plans;west,0.9999999403953552;0.715779721736908;0.23857775330543518;0.9322514533996582;0.23512418568134308;0.15255935490131378;0.23674513399600983;0.9322514533996582;0.15208478271961212;0.09041188657283783
30396668,way;air;soul;red shak;dessert;day;size;hope;balla;weather,1.0;0.4189753234386444;0.47571876645088196;0.3979131877422333;0.31065911054611206;0.5303000211715698;0.3147202134132385;0.4190016984939575;0.24380826950073242;0.5229175686836243
40483529,yeah fantasy;dreams;hand;faith;throttle;cali foot;vision tryna pay tuition;fantasy;star;ones,1.0;0.7782917022705078;0.5161744356155396;0.6348136067390442;0.42319655418395996;0.46465641260147095;0.6047186255455017;0.8394871950149536;0.30485618114471436;0.2928410470485687
54994231,start end;lights;face promise;thing;start;nobody;nature;end;stars;uncertainty,0.9999999403953552;0.5747984647750854;0.47998711466789246;0.37691977620124817;0.8412833213806152;0.27889999747276306;0.26961904764175415;0.8308886885643005;0.45797109603881836;0.17864204943180084
2328469,bitch;next day;world;fault she;matter;leash;goner;stupid bet;phone;balls,1.0;0.25020453333854675;0.1304885596036911;0.2528592646121979;0.15754547715187073;0.30092325806617737;0.26738205552101135;0.3439989387989044;0.22765755653381348;0.09019891172647476
214860,bitch mother fucker;nobody shit stop;boy other rapper;fuck;crown cause;fridge;blow baby mama;sick dog;verses;raw talent,1.0;0.9468216896057129;0.837818443775177;0.9405484795570374;0.44036951661109924;0.5586073994636536;0.6231178045272827;0.6119626760482788;0.39227205514907837;0.394390344619751
6679091,lights;something;oceans;shelter;way;air;cover hideaway;images,1.0;0.8255974650382996;0.19779135286808014;0.2493792325258255;0.5628331303596497;0.1736827939748764;0.37639713287353516;0.3237255811691284
20414851,day;loneliness;night time;pillow;eyes;morning;one;memories,1.0;0.6882234811782837;0.998138964176178;0.6302401423454285;0.5926436185836792;0.87517249584198;0.2967621684074402;0.6302276849746704
37767576,til tomorrow baby;heart;sorrow;anything;favorite rhythm;ones;boy;eyes;mind;leavin,1.0;0.7019564509391785;0.7249932885169983;0.47582417726516724;0.5262424349784851;0.42943111062049866;0.43663179874420166;0.5604497194290161;0.6962710022926331;0.6250061392784119
24014837,defector free;problem free;society;belly;free;assistance;mind;blood;throne;defector,1.0;0.9031466841697693;0.30858463048934937;0.14208164811134338;0.9642192721366882;0.2262904793024063;0.2065388560295105;0.1705617904663086;0.16815683245658875;0.493881493806839
17887628,spiritual conversation;oak trees;window;rails;new bills;midnight;swords;something moves;first snow;strings,1.0;0.9994322061538696;0.9873852729797363;0.9403051733970642;0.9432142376899719;0.9137353301048279;0.8752710223197937;0.9729360342025757;0.8732861280441284;0.7976669073104858
50885740,truth;sermon;love;dreams;trouble;sacrifice;waves;mine;life;death,1.0;0.8941590785980225;0.9507690072059631;0.9635201096534729;0.8505711555480957;0.8645100593566895;0.7127593755722046;0.6608514189720154;0.7552822232246399;0.7883759140968323
44793301,teeth wisdom;anesthesia;mouth curves;pieces;difficulties;kind crocodile genes;sakes;jaw;everything;opniy wheel,1.0;0.6827641129493713;0.746781587600708;0.6553053259849548;0.5122241973876953;0.6345059275627136;0.40862327814102173;0.6042842268943787;0.34382307529449463;0.43411025404930115
36740223,friend;sense;hole;childish qualities friend;father;many destructive qualities friend;old rhyme;much hurt;liar;own time,1.0;0.8471962809562683;0.2899201810359955;0.9321161508560181;0.4822118878364563;0.896564781665802;0.2145499587059021;0.30435195565223694;0.25215667486190796;0.5334726572036743
198014,hell;lives;corruption;hacks;spell;destruction;sins;country;souls;risk,1.0;0.4152238070964813;0.4284614622592926;0.39640307426452637;0.4805598855018616;0.354681134223938;0.48423704504966736;0.31829482316970825;0.61062091588974;0.22046339511871338
43393623,breath god;knees;water;altar;calm;head;god;life;cause;shore,0.9999999403953552;0.8898406624794006;0.8695246577262878;0.7619373798370361;0.5375367999076843;0.7749997973442078;0.8376822471618652;0.4567400813102722;0.24614883959293365;0.4114891588687897
43769550,ooh;love;confessions;bone thugs song;storm promise;boy;whole damn nation;bodies blendin;baby;comin,0.9999999403953552;0.9748316407203674;0.6800349354743958;0.8247670531272888;0.7233026623725891;0.740035355091095;0.5674688816070557;0.4325674772262573;0.8230406045913696;0.802230715751648
343680,notion avalon;much communication;moment;background;motion;avalon;destination;samba;focus;party,1.0;0.5138081312179565;0.49737051129341125;0.45992961525917053;0.43333643674850464;0.904190182685852;0.4712834060192108;0.337492972612381;0.44068238139152527;0.3911314904689789
48950486,rugged thanks;wrong rewind;ease;cold wind;day;home;moments;heart;name;black clouds,0.9999999403953552;0.7669926881790161;0.7643718719482422;0.7272206544876099;0.6226494908332825;0.43166419863700867;0.6084193587303162;0.4861196279525757;0.4101952612400055;0.4307232201099396
23326454,light baby;city nights;broken gun;headlights;fool;other side;hits;heart;night;time,1.0;0.7832634449005127;0.4348524510860443;0.9714799523353577;0.5238862633705139;0.3174758553504944;0.44060981273651123;0.430294394493103;0.7442744374275208;0.3487735092639923
5471469,warning;characters,0.9999999403953552;0.8996409177780151
59841792,everything;dream;somebody;golden nobody;head;'cause everybody;way;anyone;something;yesterday,1.0;0.7617889046669006;0.8511898517608643;0.7382401823997498;0.5117634534835815;0.8519125580787659;0.5065487623214722;0.8010085225105286;0.8439362049102783;0.4137701392173767
18088709,love right;beating heart;loving arms;mouth;evergreen baby;stars place;mysterious ways;same 'cause honey;touch;single day,1.0;0.660420835018158;0.789311408996582;0.49190378189086914;0.5287127494812012;0.5385874509811401;0.4232701063156128;0.4722047746181488;0.4666734039783478;0.4084460735321045
3958703,fuck;finger;blood;hate;name;face;motherfucker;world;truth bitch;enough room,0.9999999403953552;0.8484450578689575;0.6887052655220032;0.7320513725280762;0.5904203653335571;0.5642755031585693;0.7604182958602905;0.4513731598854065;0.7885919213294983;0.401203453540802
55975090,repeat;song;morning;fire burning;mind;record;play;dance;moon;hold,1.0;0.7905505299568176;0.6759214997291565;0.5679168701171875;0.5968906283378601;0.6724694967269897;0.7732487916946411;0.6624467968940735;0.4603121876716614;0.7443817257881165
44940018,ashes;truth;sugar coat;reborn;need,1.0;0.7177327871322632;0.62382572889328;0.6985277533531189;0.4572363495826721
2180617,riot;let;start,1.0;0.07645297050476074;0.10103484988212585
19044748,little love;sugar sugar;ooh baby cause;little sweetness;life;somebody;little sympathy;little taste sugar;thing;broken pieces,0.9999999403953552;0.6355769634246826;0.6580409407615662;0.891791582107544;0.3780671954154968;0.3705313801765442;0.7762333750724792;0.9302321672439575;0.43014225363731384;0.16248415410518646
41618098,alcohol 'cause;self control;cigarettes;little kiss;taste;got;hunger;door;body;minute,1.0;0.9141178727149963;0.9284954071044922;0.6090720891952515;0.8785688281059265;0.33538734912872314;0.2896873950958252;0.27818140387535095;0.34809979796409607;0.2626039981842041
2160903,doctor;fuckin;life;white boy dre;mind;indecisive ass crack;outta time;slim fuck;demons fightin;friends,1.0;0.7730910181999207;0.7532592415809631;0.6932219862937927;0.6025300025939941;0.5919237732887268;0.6336225271224976;0.6104957461357117;0.49170374870300293;0.5072234272956848
54418282,children children;threats;armed cynicism;bomb;catastrophes;someone;feet;love;children;fun,1.0;0.7949360013008118;0.6505500674247742;0.47768083214759827;0.5731059312820435;0.39602699875831604;0.3846587538719177;0.4609244763851166;1.0;0.4494979679584503
44533453,sky babe;shoot;christmas;'cause;snow babe;night no-no-no-no-no no-no-no-no-no babe;old santa claus well;eye babe;babe;baby,1.0;0.9582082629203796;0.9252418875694275;0.5410868525505066;0.9480044841766357;0.9965962767601013;0.7522510886192322;0.8498446941375732;0.8828943371772766;0.5643131732940674
21865529,great love love;love days;only great love;love;sweet scent;damn nights;great love;love love;fear;everything,0.9999999403953552;0.8621974587440491;0.920027494430542;0.9325900673866272;0.2843196988105774;0.3021624982357025;0.9392438530921936;0.9325900077819824;0.23014922440052032;0.23095253109931946
28289880,boom shakalaka boom;rock beatles;new world order;global warming;end;chicken;trip;control;alien;tonight,1.0;0.4541666507720947;0.4058496952056885;0.4765768051147461;0.3749035894870758;0.33237552642822266;0.3298068940639496;0.17211399972438812;0.27935224771499634;0.32043302059173584
2180613,pain;rough 'cause;love pain;enough pain;misery trust;agony;later pain;nothing;lights;life,0.9999999403953552;0.31298065185546875;0.9328478574752808;0.872977614402771;0.37234634160995483;0.45623937249183655;0.8726950883865356;0.29009097814559937;0.05858003348112106;0.17701534926891327
135231,niggas lyin;fuck time;goi n'to heaven wit;fuckin;baby momma;bullshit;crime;somethin' goin;nigga chic;chest,1.0;0.8353337645530701;0.599716305732727;0.88904869556427;0.6531482338905334;0.794485867023468;0.38208410143852234;0.7705439329147339;0.7901716232299805;0.3642541468143463
672447,thing 'cause;dream;baby;eyes;moment;asleep 'cause;yeah;sweet surrender;life;kiss,1.0;0.7880997061729431;0.6852310299873352;0.62725430727005;0.6719367504119873;0.8337956070899963;0.5072399377822876;0.31826815009117126;0.30771228671073914;0.5326979756355286
2285710,ni-ni-ninightmare baby;babe;nightmare;ni-ni-nightmare baby;baby;yeh,1.0;0.7693635821342468;0.6987107396125793;1.0;1.0;0.2125902771949768
41010660,ashes;beauty;'cause;tears;prayers;smoke;dreams;floor;soul;fires,1.0;0.7977688312530518;0.19112353026866913;0.3449442386627197;0.31611642241477966;0.48814237117767334;0.515415608882904;0.21457205712795258;0.37386006116867065;0.4157145023345947
14571088,hell;creep;perfect body;feather;run run run;beautiful world;weirdo;perfect soul;skin;angel,1.0;0.8840843439102173;0.7055307626724243;0.46482789516448975;0.7846302390098572;0.5256715416908264;0.7159529328346252;0.8182399868965149;0.45950233936309814;0.6481695175170898
610017,fever;baby yeah;mom;mine let;menage;yeah;light;slow sexual tic-tac-toe;baby;sweetheart no-no-nobody a-kno-kno-knows,1.0;0.9157498478889465;0.43925338983535767;0.17336811125278473;0.09464200586080551;0.8066714406013489;0.18026675283908844;0.21245647966861725;0.5359625220298767;0.1842750459909439
3888526,people nothing;good hearts;brain;sunsets god;naaaaahhhhhh oooouuuu people;tears;stone;fool;little consequence;loneliness,1.0;0.9282265901565552;0.7131419777870178;0.8290581703186035;0.9543768167495728;0.5532265305519104;0.4375719130039215;0.6297459602355957;0.4521699547767639;0.5570868849754333
36718702,hungry ferrari fergie ambitious;mmm hungry;sick;eyes;haters;chapo starving rinzel;wave rolls royce;queen;new flavor;hungry ambitious,1.0;0.9295124411582947;0.6292232275009155;0.4538887143135071;0.4843865931034088;0.6381513476371765;0.42149969935417175;0.34292930364608765;0.34615573287010193;0.880352258682251
35419692,ideas;dreams;easy choice;truth;empty eyes;rage;things;heaven;thoughts;moment,1.0;0.9392836093902588;0.7468125820159912;0.7806203961372375;0.7859616279602051;0.5887601971626282;0.786856472492218;0.6556211709976196;0.9815667867660522;0.5990377068519592
2308839,eyes;shot;time;cross-hair,1.0;0.5752744078636169;0.39905059337615967;0.3130592405796051
630489,living;sorrow;face;tomorrow;eyes;way;story;evening,1.0;0.9203765392303467;0.6613124012947083;0.43609508872032166;0.7240919470787048;0.6178205013275146;0.5769923329353333;0.5839799642562866
36626607,moonlight you-ou-ou-ou;eyes;last year;light;lifelong stories;moonlight;moonlight ah-ah-i miss;perfect poster child;dancing;glass,1.0;0.6808789968490601;0.4951203763484955;0.7031130790710449;0.2928984463214874;1.0;0.7966452836990356;0.3616180717945099;0.2617018222808838;0.315267950296402
64220,call caught;love;bed;foot tall came;wrong thing;warning;morning;sorry darling;raw emotion baby;hell,1.0;0.8388256430625916;0.7720344066619873;0.7750811576843262;0.5283727645874023;0.572805643081665;0.7385715246200562;0.47528526186943054;0.47921520471572876;0.336259126663208
41284287,golden fuck home;eyelids new bags;fake homies;fuck sleep;bitch;blunt smoke;codeine;fuck popo;house tunes;touch,1.0;0.6006598472595215;0.6686253547668457;0.9743778705596924;0.5913888216018677;0.3921898305416107;0.49337005615234375;0.9308249950408936;0.31089332699775696;0.36153340339660645
59364893,suicide;someone,1.0;0.7644725441932678
628239,yeah;incurable ills;night;believable gods;unnameable names shall;identical twins;unsignable songs;plastic water;unachievable goals;unlockable doors,1.0;0.3366634249687195;0.294537752866745;0.4202216565608978;0.27828913927078247;0.25439026951789856;0.37550267577171326;0.23354750871658325;0.2765088379383087;0.3202921450138092
4339771,love;body;rush;boy;freak;taste;box;kind;baby;dancer tequila kiss,1.0;0.144211545586586;0.10753881931304932;0.36654597520828247;0.16957087814807892;0.3176267743110657;0.05523623526096344;0.2083776593208313;0.30620092153549194;0.4220665395259857
465236,runnin;jerk;baby;bones;alright 'cause;avenue;okay 'cause;start;anything;mouth,1.0;0.8625590801239014;0.6405311822891235;0.5997532606124878;0.8458675742149353;0.354235976934433;0.7837519645690918;0.37066078186035156;0.33291277289390564;0.48850104212760925
48101851,dawn;votes;heaven;heart sound;star hour;sleepy glitter;dreams;sadness;smooth running;sun light,1.0;0.9718753099441528;0.7641391158103943;0.5446513891220093;0.592670738697052;0.5475035905838013;0.5709133148193359;0.49594125151634216;0.2893085181713104;0.744618833065033
239706,sky fall;repeat chorus;sky;bargain buildings;weight;problem;arms;air;ground;foresight,1.0;0.4511932134628296;0.9640477895736694;0.2567564845085144;0.2587614059448242;0.17232511937618256;0.17634175717830658;0.24810202419757843;0.2988604009151459;0.14934749901294708
34030296,dive right;baby;words;mess;lake;truth;aeroplane;other girl;history;mystery,1.0;0.6065853834152222;0.5193183422088623;0.35738858580589294;0.28238895535469055;0.5708203911781311;0.6068677306175232;0.3919432759284973;0.23023468255996704;0.27763310074806213
43596470,flow taki taki taki taki;baby;rumba wo-oh;kinda scary;step;taki taki wants;party;last time;nagasaki;kiss,1.0;0.45275992155075073;0.4307246506214142;0.3534940183162689;0.2751421630382538;0.9680721759796143;0.2974441647529602;0.295132040977478;0.3157382309436798;0.45354098081588745
532420,knees;holy light shines;sins;lamb;nothing;name;suits;lord;skin;hands,1.0;0.98475581407547;0.8933666944503784;0.6939759850502014;0.6110376119613647;0.6685662269592285;0.6526391506195068;0.6570658683776855;0.7479336857795715;0.9789161086082458
214864,pain;right outta;something;empty memory;hand;fun;wrong train;same shade;fresh new place;little bit,1.0;0.9133468270301819;0.8895518779754639;0.7711362242698669;0.7488700747489929;0.7015376091003418;0.8527907133102417;0.7182360887527466;0.5856783390045166;0.7755786180496216
350001,everybody;burning sun;look;everybody run;night everybody;fight everybody;america;time unity;enemy;division,1.0;0.8298954963684082;0.6012662649154663;0.9993389248847961;0.9534392952919006;0.9483001232147217;0.1961151361465454;0.33171719312667847;0.29854416847229004;0.1620284914970398
43229218,river flow;end free fall flow;breathe;mystic heated wine;hou-hou-hou free fall flow;little time;water;river;end,1.0;0.9773908257484436;0.5781242847442627;0.4517971873283386;0.9239102005958557;0.2866058051586151;0.5086937546730042;0.6737490296363831;0.4212086796760559
37265964,lips;safe will;'cause;hips;laugh;way;bit;chest;songs;mess,1.0;0.6485690474510193;0.715679943561554;0.9611997008323669;0.6739332675933838;0.7040392756462097;0.7071689963340759;0.8281678557395935;0.4257717430591583;0.5564765930175781
27251717,different song;true something;heart;money rains;other thing;little time;love;girl woh;change cause;tenderness,1.0;0.9339324235916138;0.7483054399490356;0.7081878185272217;0.9397332668304443;0.6707798838615417;0.9581271409988403;0.7605822086334229;0.7142458558082581;0.6385817527770996
148345,californication dream;hollywood basement;girl;californication destruction;spheres singing songs;final location;own constellation;good vibration;spell;cobain,1.0;0.4034558832645416;0.4550591707229614;0.5525156259536743;0.3996632397174835;0.3157423734664917;0.3110211193561554;0.2463293820619583;0.2864200472831726;0.321433424949646
38831635,something;fear;real 'cause;next thing;endless tales something;mirror;many words;far;nothing;heart,1.0;0.7421794533729553;0.40919381380081177;0.7036644220352173;0.825799286365509;0.28016963601112366;0.5066390633583069;0.1420908123254776;0.6876753568649292;0.34262749552726746
3726950,wind blowing;heart wish;doors;voice;sea;dreams;goodbye;sails;years;house,1.0;0.9997193813323975;0.7688986659049988;0.8111271262168884;0.6777912378311157;0.8474372625350952;0.6407749652862549;0.670254647731781;0.5304678678512573;0.5455358028411865
45777786,new emotions;everything;water 'cause;little bit;different light;yeah somebody;way;heart;feeling;lot,1.0;0.836980938911438;0.7301120758056641;0.7030060887336731;0.4995797276496887;0.8605243563652039;0.4747857451438904;0.4060024917125702;0.6778718829154968;0.7784146666526794
516780,little souls;pence;promised land;dollars;peace;baby;business world;goals;bear witness;warnings,1.0;0.7496517896652222;0.7349497079849243;0.8529220223426819;0.6341753005981445;0.5973711013793945;0.3790363073348999;0.4643269181251526;0.4373367428779602;0.2751159965991974
26244580,love gim;love;babe magnetic heart;start;chemistry;baby gim;burning star;love stay;way;gim,1.0;0.957695722579956;0.33735933899879456;0.21313250064849854;0.231667160987854;0.6227638125419617;0.21204690635204315;0.799199640750885;0.19244512915611267;0.5907068252563477
133052,pain;right outta;something;empty memory;hand;fun;wrong train;same shade;fresh new place;little bit,1.0;0.9133468270301819;0.8895518779754639;0.7711362242698669;0.7488700747489929;0.7015376091003418;0.8527907133102417;0.7182360887527466;0.5856783390045166;0.7755786180496216
5980155,decay feelings;mind;century;lives;divorce;feelings;flame;first fight;needs;child,1.0;0.683707058429718;0.6053470969200134;0.5749536752700806;0.5929645299911499;0.9773998856544495;0.5050273537635803;0.5398836731910706;0.48322778940200806;0.5610330104827881
17887566,train train;twins rails;yesterday;jazz music;cunning sand;heat;empty glasses;way;train;night,1.0;0.5524239540100098;0.299117773771286;0.26823049783706665;0.2190743386745453;0.23852302134037018;0.2424890547990799;0.2523128092288971;1.0;0.2814733386039734
858099,song;side;night;radio;dancefloor;help;cos everytime;matter;top everytime;step,1.0;0.48457011580467224;0.5979793071746826;0.4777623116970062;0.6386563777923584;0.19564829766750336;0.4203554689884186;0.2749883532524109;0.5791797041893005;0.30264830589294434
18703388,crazy taste burns;myself;night;yakmaklırmak legs;yakhammah light;heart;yakmaklı spread;myself poisoned poisoned;game;shall,1.0;0.8440157175064087;0.7800256013870239;0.7080546021461487;0.6547257304191589;0.40162691473960876;0.32613152265548706;0.9720283150672913;0.4031394124031067;0.3526647984981537
23162490,madness;pyramid scheme;jaws;government racket;ashes;covert tactics rise;streets;veil;revolution;man kind,1.0;0.7737405896186829;0.6588206887245178;0.7426409125328064;0.49111801385879517;0.6223608255386353;0.5488064289093018;0.5670756101608276;0.5535587668418884;0.6702712178230286
424929,black jesus heaven;gettin;white devil;redneck cracker freak;dawn excuse;rolling stone baby;hell;homies;hands;bird,1.0;0.6798925995826721;0.6928239464759827;0.5445893406867981;0.37466490268707275;0.5174461007118225;0.7182778120040894;0.6456106305122375;0.3255513608455658;0.4074554741382599
631344,love;heart;closing;something;truth;goal;loneliness;vain time;love bleeding love;world,1.0;0.45134690403938293;0.24300754070281982;0.3234330713748932;0.3937032222747803;0.20721173286437988;0.35384508967399597;0.3192736804485321;0.9609285593032837;0.183048278093338
7846622,dry throat cool girl;angels;team stuck;life;sour taste light;snowflakes burnt lungs;man;ooh;upper hand;raincoat,1.0;0.9829885959625244;0.7697468400001526;0.5779642462730408;0.6973103284835815;0.8711172342300415;0.6967858076095581;0.6536666750907898;0.6570002436637878;0.7298753261566162
17887567,tired evening stars;lunar dust;happy dreams;seas;soft strings;far routes;universe;love;mirage;desires,0.9999999403953552;0.7215900421142578;0.8706289529800415;0.7299476265907288;0.7053441405296326;0.5665207505226135;0.7056962251663208;0.6566069722175598;0.5254826545715332;0.8229525685310364
32784426,shadows;fight;wolves;everything;dead;night;monsters;sun;vultures;addiction,1.0;0.43736574053764343;0.6989573836326599;0.36670416593551636;0.3714752495288849;0.490675151348114;0.45181336998939514;0.36245790123939514;0.43662142753601074;0.16691043972969055
630067,blackout;stars;head;poor brain;radar;handshake;real life;guard;heart;head start,1.0;0.3363995850086212;0.48512503504753113;0.4108041822910309;0.36139851808547974;0.2910487949848175;0.30671605467796326;0.20334428548812866;0.46509912610054016;0.5284867286682129
