ym_track_id,ym_album_id,track_title,artist_name,cover_url,ym_genre,year,emotions_maybe,audio_path,lyrics_path,cover_path,deezer_genres,artist_country,artist_sex,artist_year,emotions
24425058,2846703,Цыган Ян,Надежда Бабкина,avatars.yandex.net/get-music-content/28589/166258a6.a.2846703-1/1000x1000,rusfolk,2015.0,,data/audios/24425058.mp3,,data/covers/24425058:1000x1000.jpg,,,,,
24425059,2846703,"Куда бежишь, тропинка милая",Надежда Бабкина,avatars.yandex.net/get-music-content/28589/166258a6.a.2846703-1/1000x1000,rusfolk,2015.0,,data/audios/24425059.mp3,,data/covers/24425059:1000x1000.jpg,,,,,
72441013,12460279,Там на Кубани,Раиса Гончарова,avatars.yandex.net/get-music-content/2357076/795ba61d.a.12460279-2/1000x1000,rusfolk,1992.0,,data/audios/72441013.mp3,,data/covers/72441013:1000x1000.jpg,,,,,
72441019,12460279,"Ой, сив пугач на могылу",Владимир Заниздра,avatars.yandex.net/get-music-content/2357076/795ba61d.a.12460279-2/1000x1000,rusfolk,1992.0,,data/audios/72441019.mp3,,data/covers/72441019:1000x1000.jpg,,,,,
72441020,12460279,"Ой, там у саду",Нина Матвиенко,avatars.yandex.net/get-music-content/2357076/795ba61d.a.12460279-2/1000x1000,rusfolk,1992.0,,data/audios/72441020.mp3,,data/covers/72441020:1000x1000.jpg,,,,,
72441021,12460279,Тэче Кубань,Татьяна Бочтарёва,avatars.yandex.net/get-music-content/2357076/795ba61d.a.12460279-2/1000x1000,rusfolk,1992.0,,data/audios/72441021.mp3,,data/covers/72441021:1000x1000.jpg,,,,,
72441022,12460279,Гай зэлэнэнький,Татьяна Бочтарёва,avatars.yandex.net/get-music-content/2357076/795ba61d.a.12460279-2/1000x1000,rusfolk,1992.0,,data/audios/72441022.mp3,data/lyrics/72441022.txt,data/covers/72441022:1000x1000.jpg,,,,,
72441023,12460279,"Ой, Морозэ, Морозэнко",Ольга Каражова,avatars.yandex.net/get-music-content/2357076/795ba61d.a.12460279-2/1000x1000,rusfolk,1992.0,,data/audios/72441023.mp3,,data/covers/72441023:1000x1000.jpg,,,,,
72441024,12460279,"Спы, Тарасэ, батько ридный",Анатолий Лизвинский,avatars.yandex.net/get-music-content/2357076/795ba61d.a.12460279-2/1000x1000,rusfolk,1992.0,,data/audios/72441024.mp3,,data/covers/72441024:1000x1000.jpg,,,,,
72441026,12460279,Калына-малына вэрхы похылыла,Раиса Гончарова,avatars.yandex.net/get-music-content/2357076/795ba61d.a.12460279-2/1000x1000,rusfolk,1992.0,,data/audios/72441026.mp3,,data/covers/72441026:1000x1000.jpg,,,,,
72441028,12460279,"Прощай, станыця, прощай, Кавказ",Владимир Заниздра,avatars.yandex.net/get-music-content/2357076/795ba61d.a.12460279-2/1000x1000,rusfolk,1992.0,,data/audios/72441028.mp3,,data/covers/72441028:1000x1000.jpg,,,,,
72441030,12460279,Як служив я в пана,Виталий Сушков,avatars.yandex.net/get-music-content/2357076/795ba61d.a.12460279-2/1000x1000,rusfolk,1992.0,,data/audios/72441030.mp3,,data/covers/72441030:1000x1000.jpg,,,,,
72441033,12460279,Ихалы казакы из Дону до дому,Виталий Сушков,avatars.yandex.net/get-music-content/2357076/795ba61d.a.12460279-2/1000x1000,rusfolk,1992.0,,data/audios/72441033.mp3,,data/covers/72441033:1000x1000.jpg,,,,,
72441036,12460279,"Ой, пье Байда",Геннадий Черкасов,avatars.yandex.net/get-music-content/2357076/795ba61d.a.12460279-2/1000x1000,rusfolk,1992.0,,data/audios/72441036.mp3,,data/covers/72441036:1000x1000.jpg,,,,,
72441038,12460279,Полюбыла Пэтруся,Нина Матвиенко,avatars.yandex.net/get-music-content/2357076/795ba61d.a.12460279-2/1000x1000,rusfolk,1992.0,,data/audios/72441038.mp3,data/lyrics/72441038.txt,data/covers/72441038:1000x1000.jpg,,,,,
72441041,12460279,"Роспрягайтэ, хлопци конэй",Владимир Турченко,avatars.yandex.net/get-music-content/2357076/795ba61d.a.12460279-2/1000x1000,rusfolk,1992.0,,data/audios/72441041.mp3,,data/covers/72441041:1000x1000.jpg,,,,,
72441045,12460279,"Ты, Кубань, ты наша Родина",Анатолий Лизвинский,avatars.yandex.net/get-music-content/2357076/795ba61d.a.12460279-2/1000x1000,rusfolk,1992.0,,data/audios/72441045.mp3,,data/covers/72441045:1000x1000.jpg,,,,,
33208633,81615,Горько!,Белый день,avatars.yandex.net/get-music-content/49876/159601dc.a.81615-1/1000x1000,rusfolk,2009.0,,data/audios/33208633.mp3,,data/covers/33208633:1000x1000.jpg,,,,,
33217090,81615,Ноченька,Белый день,avatars.yandex.net/get-music-content/49876/159601dc.a.81615-1/1000x1000,rusfolk,2009.0,,data/audios/33217090.mp3,,data/covers/33217090:1000x1000.jpg,,,,,
33217091,81615,Без хозяина изба,Белый день,avatars.yandex.net/get-music-content/49876/159601dc.a.81615-1/1000x1000,rusfolk,2009.0,,data/audios/33217091.mp3,,data/covers/33217091:1000x1000.jpg,,,,,
74468917,13020972,Головоломка,Джашарбек Тешеллеев,avatars.yandex.net/get-music-content/2397565/dae5506a.a.13020972-1/1000x1000,rusfolk,2020.0,,data/audios/74468917.mp3,,data/covers/74468917:1000x1000.jpg,,,,,
21712806,2490825,Серая скала,Северо-Восток,avatars.yandex.net/get-music-content/63210/70b46de5.a.2490825-1/1000x1000,rusfolk,2015.0,,data/audios/21712806.mp3,,data/covers/21712806:1000x1000.jpg,,,,,
21712807,2490825,Для тебя,Северо-Восток,avatars.yandex.net/get-music-content/63210/70b46de5.a.2490825-1/1000x1000,rusfolk,2015.0,,data/audios/21712807.mp3,,data/covers/21712807:1000x1000.jpg,,,,,
21712808,2490825,Лайда-остров,Северо-Восток,avatars.yandex.net/get-music-content/63210/70b46de5.a.2490825-1/1000x1000,rusfolk,2015.0,,data/audios/21712808.mp3,,data/covers/21712808:1000x1000.jpg,,,,,
21712809,2490825,Небо в зените,Северо-Восток,avatars.yandex.net/get-music-content/63210/70b46de5.a.2490825-1/1000x1000,rusfolk,2015.0,,data/audios/21712809.mp3,,data/covers/21712809:1000x1000.jpg,,,,,
21712810,2490825,Ветер надо мной,Северо-Восток,avatars.yandex.net/get-music-content/63210/70b46de5.a.2490825-1/1000x1000,rusfolk,2015.0,,data/audios/21712810.mp3,,data/covers/21712810:1000x1000.jpg,,,,,
21712811,2490825,До дна,Северо-Восток,avatars.yandex.net/get-music-content/63210/70b46de5.a.2490825-1/1000x1000,rusfolk,2015.0,,data/audios/21712811.mp3,,data/covers/21712811:1000x1000.jpg,,,,,
21712812,2490825,Солнечный бриз,Северо-Восток,avatars.yandex.net/get-music-content/63210/70b46de5.a.2490825-1/1000x1000,rusfolk,2015.0,,data/audios/21712812.mp3,,data/covers/21712812:1000x1000.jpg,,,,,
21712813,2490825,Я знаю,Северо-Восток,avatars.yandex.net/get-music-content/63210/70b46de5.a.2490825-1/1000x1000,rusfolk,2015.0,,data/audios/21712813.mp3,,data/covers/21712813:1000x1000.jpg,,,,,
21712814,2490825,Улетаю,Северо-Восток,avatars.yandex.net/get-music-content/63210/70b46de5.a.2490825-1/1000x1000,rusfolk,2015.0,,data/audios/21712814.mp3,,data/covers/21712814:1000x1000.jpg,,,,,
22024813,2490825,Песни одноразового мира,Северо-Восток,avatars.yandex.net/get-music-content/63210/70b46de5.a.2490825-1/1000x1000,rusfolk,2015.0,,data/audios/22024813.mp3,,data/covers/22024813:1000x1000.jpg,,,,,
21712815,2490825,Чайка,Северо-Восток,avatars.yandex.net/get-music-content/63210/70b46de5.a.2490825-1/1000x1000,rusfolk,2015.0,,data/audios/21712815.mp3,,data/covers/21712815:1000x1000.jpg,,,,,
21712816,2490825,Когда пройдёт зима,Северо-Восток,avatars.yandex.net/get-music-content/63210/70b46de5.a.2490825-1/1000x1000,rusfolk,2015.0,,data/audios/21712816.mp3,data/lyrics/21712816.txt,data/covers/21712816:1000x1000.jpg,,,,,
21712817,2490825,Линия воды,Северо-Восток,avatars.yandex.net/get-music-content/63210/70b46de5.a.2490825-1/1000x1000,rusfolk,2015.0,,data/audios/21712817.mp3,,data/covers/21712817:1000x1000.jpg,,,,,
66220196,10779110,Иногда,Северо-Восток,avatars.yandex.net/get-music-content/3226792/8b930515.a.10779110-1/1000x1000,rusfolk,2006.0,,data/audios/66220196.mp3,,data/covers/66220196:1000x1000.jpg,,,,,
66220197,10779110,Вниз по реке,Северо-Восток,avatars.yandex.net/get-music-content/3226792/8b930515.a.10779110-1/1000x1000,rusfolk,2006.0,,data/audios/66220197.mp3,data/lyrics/66220197.txt,data/covers/66220197:1000x1000.jpg,,,,,
66220198,10779110,Друг мой ветер,Северо-Восток,avatars.yandex.net/get-music-content/3226792/8b930515.a.10779110-1/1000x1000,rusfolk,2006.0,,data/audios/66220198.mp3,data/lyrics/66220198.txt,data/covers/66220198:1000x1000.jpg,,,,,
66220199,10779110,Как пламя…,Северо-Восток,avatars.yandex.net/get-music-content/3226792/8b930515.a.10779110-1/1000x1000,rusfolk,2006.0,,data/audios/66220199.mp3,data/lyrics/66220199.txt,data/covers/66220199:1000x1000.jpg,,,,,
66220200,10779110,У дальних окраин,Северо-Восток,avatars.yandex.net/get-music-content/3226792/8b930515.a.10779110-1/1000x1000,rusfolk,2006.0,,data/audios/66220200.mp3,data/lyrics/66220200.txt,data/covers/66220200:1000x1000.jpg,,,,,
66220201,10779110,За зелёными холмами,Северо-Восток,avatars.yandex.net/get-music-content/3226792/8b930515.a.10779110-1/1000x1000,rusfolk,2006.0,,data/audios/66220201.mp3,data/lyrics/66220201.txt,data/covers/66220201:1000x1000.jpg,,,,,
66220202,10779110,В глубине материка,Северо-Восток,avatars.yandex.net/get-music-content/3226792/8b930515.a.10779110-1/1000x1000,rusfolk,2006.0,,data/audios/66220202.mp3,data/lyrics/66220202.txt,data/covers/66220202:1000x1000.jpg,,,,,
66220203,10779110,"Ты меня оставил, Джеми…",Северо-Восток,avatars.yandex.net/get-music-content/3226792/8b930515.a.10779110-1/1000x1000,rusfolk,2006.0,,data/audios/66220203.mp3,data/lyrics/66220203.txt,data/covers/66220203:1000x1000.jpg,,,,,
66220204,10779110,После битвы,Северо-Восток,avatars.yandex.net/get-music-content/3226792/8b930515.a.10779110-1/1000x1000,rusfolk,2006.0,,data/audios/66220204.mp3,data/lyrics/66220204.txt,data/covers/66220204:1000x1000.jpg,,,,,
66220205,10779110,Доверься воде,Северо-Восток,avatars.yandex.net/get-music-content/3226792/8b930515.a.10779110-1/1000x1000,rusfolk,2006.0,,data/audios/66220205.mp3,data/lyrics/66220205.txt,data/covers/66220205:1000x1000.jpg,,,,,
62531379,9868171,"Ой, то не вечер",Хор Сретенского монастыря,avatars.yandex.net/get-music-content/2373979/9c5dc008.a.9868171-1/1000x1000,rusfolk,2020.0,,data/audios/62531379.mp3,,data/covers/62531379:1000x1000.jpg,,,,,
77612429,13776650,Снишься мне ночами,SIM,avatars.yandex.net/get-music-content/4382806/4612caef.a.13776650-1/1000x1000,rusfolk,2021.0,,data/audios/77612429.mp3,,data/covers/77612429:1000x1000.jpg,,,,,
67419947,11076478,Нормальные герои,Dobranotch,avatars.yandex.net/get-music-content/2433821/00389162.a.11076478-1/1000x1000,rusfolk,2020.0,,data/audios/67419947.mp3,,data/covers/67419947:1000x1000.jpg,,,,,
36812776,4644450,В горнице моей светло,Екатерина Бродская,avatars.yandex.net/get-music-content/193823/d2369bcb.a.4644450-1/1000x1000,rusfolk,2015.0,,data/audios/36812776.mp3,,data/covers/36812776:1000x1000.jpg,,,,,
36812867,4644450,Любовь земная,Екатерина Бродская,avatars.yandex.net/get-music-content/193823/d2369bcb.a.4644450-1/1000x1000,rusfolk,2015.0,,data/audios/36812867.mp3,,data/covers/36812867:1000x1000.jpg,,,,,
36812868,4644450,Ландыши,Екатерина Бродская,avatars.yandex.net/get-music-content/193823/d2369bcb.a.4644450-1/1000x1000,rusfolk,2015.0,,data/audios/36812868.mp3,,data/covers/36812868:1000x1000.jpg,,,,,
36812869,4644450,"Соловьи поют, заливаются",Екатерина Бродская,avatars.yandex.net/get-music-content/193823/d2369bcb.a.4644450-1/1000x1000,rusfolk,2015.0,,data/audios/36812869.mp3,,data/covers/36812869:1000x1000.jpg,,,,,
36812870,4644450,Я - деревенская,Екатерина Бродская,avatars.yandex.net/get-music-content/193823/d2369bcb.a.4644450-1/1000x1000,rusfolk,2015.0,,data/audios/36812870.mp3,,data/covers/36812870:1000x1000.jpg,,,,,
36812871,4644450,Наливное яблочко,Екатерина Бродская,avatars.yandex.net/get-music-content/193823/d2369bcb.a.4644450-1/1000x1000,rusfolk,2015.0,,data/audios/36812871.mp3,,data/covers/36812871:1000x1000.jpg,,,,,
36812872,4644450,На забытом берегу,Екатерина Бродская,avatars.yandex.net/get-music-content/193823/d2369bcb.a.4644450-1/1000x1000,rusfolk,2015.0,,data/audios/36812872.mp3,,data/covers/36812872:1000x1000.jpg,,,,,
36812873,4644450,Я жду весну,Екатерина Бродская,avatars.yandex.net/get-music-content/193823/d2369bcb.a.4644450-1/1000x1000,rusfolk,2015.0,,data/audios/36812873.mp3,,data/covers/36812873:1000x1000.jpg,,,,,
36812874,4644450,Одна снежинка ещё не снег,Екатерина Бродская,avatars.yandex.net/get-music-content/193823/d2369bcb.a.4644450-1/1000x1000,rusfolk,2015.0,,data/audios/36812874.mp3,,data/covers/36812874:1000x1000.jpg,,,,,
36812875,4644450,Если б не было войны,Екатерина Бродская,avatars.yandex.net/get-music-content/193823/d2369bcb.a.4644450-1/1000x1000,rusfolk,2015.0,,data/audios/36812875.mp3,,data/covers/36812875:1000x1000.jpg,,,,,
36812876,4644450,"Ты же выжил, солдат!",Екатерина Бродская,avatars.yandex.net/get-music-content/193823/d2369bcb.a.4644450-1/1000x1000,rusfolk,2015.0,,data/audios/36812876.mp3,,data/covers/36812876:1000x1000.jpg,,,,,
36812877,4644450,Казаки в Берлине,Екатерина Бродская,avatars.yandex.net/get-music-content/193823/d2369bcb.a.4644450-1/1000x1000,rusfolk,2015.0,,data/audios/36812877.mp3,,data/covers/36812877:1000x1000.jpg,,,,,
36812878,4644450,Катюша,Екатерина Бродская,avatars.yandex.net/get-music-content/193823/d2369bcb.a.4644450-1/1000x1000,rusfolk,2015.0,,data/audios/36812878.mp3,,data/covers/36812878:1000x1000.jpg,,,,,
36812879,4644450,Старый клён,Екатерина Бродская,avatars.yandex.net/get-music-content/193823/d2369bcb.a.4644450-1/1000x1000,rusfolk,2015.0,,data/audios/36812879.mp3,,data/covers/36812879:1000x1000.jpg,,,,,
36812880,4644450,Любовь и разлука,Екатерина Бродская,avatars.yandex.net/get-music-content/193823/d2369bcb.a.4644450-1/1000x1000,rusfolk,2015.0,,data/audios/36812880.mp3,,data/covers/36812880:1000x1000.jpg,,,,,
36812881,4644450,Цветы луговые,Екатерина Бродская,avatars.yandex.net/get-music-content/193823/d2369bcb.a.4644450-1/1000x1000,rusfolk,2015.0,,data/audios/36812881.mp3,,data/covers/36812881:1000x1000.jpg,,,,,
36812882,4644450,А он мне нравится,Екатерина Бродская,avatars.yandex.net/get-music-content/193823/d2369bcb.a.4644450-1/1000x1000,rusfolk,2015.0,,data/audios/36812882.mp3,,data/covers/36812882:1000x1000.jpg,,,,,
36812883,4644450,Я сумею забыть,Екатерина Бродская,avatars.yandex.net/get-music-content/193823/d2369bcb.a.4644450-1/1000x1000,rusfolk,2015.0,,data/audios/36812883.mp3,,data/covers/36812883:1000x1000.jpg,,,,,
36812884,4644450,По камушкам,Екатерина Бродская,avatars.yandex.net/get-music-content/193823/d2369bcb.a.4644450-1/1000x1000,rusfolk,2015.0,,data/audios/36812884.mp3,,data/covers/36812884:1000x1000.jpg,,,,,
79631035,14494028,African Ballad,AQUO,avatars.yandex.net/get-music-content/4404215/38efec1f.a.14494028-1/1000x1000,african,2021.0,,data/audios/79631035.mp3,,data/covers/79631035:1000x1000.jpg,,,,,
79631037,14494028,Lonely Nights,AQUO,avatars.yandex.net/get-music-content/4404215/38efec1f.a.14494028-1/1000x1000,african,2021.0,,data/audios/79631037.mp3,,data/covers/79631037:1000x1000.jpg,,,,,
79654211,14500653,Away,Mmzy,avatars.yandex.net/get-music-content/4489759/8349c409.a.14500653-1/1000x1000,african,2021.0,,data/audios/79654211.mp3,,data/covers/79654211:1000x1000.jpg,,,,,
79654212,14500653,Medication,Mmzy,avatars.yandex.net/get-music-content/4489759/8349c409.a.14500653-1/1000x1000,african,2021.0,,data/audios/79654212.mp3,,data/covers/79654212:1000x1000.jpg,,,,,
79654213,14500653,No Time,Mmzy,avatars.yandex.net/get-music-content/4489759/8349c409.a.14500653-1/1000x1000,african,2021.0,,data/audios/79654213.mp3,,data/covers/79654213:1000x1000.jpg,,,,,
79654214,14500653,Onye Egwu,Mmzy,avatars.yandex.net/get-music-content/4489759/8349c409.a.14500653-1/1000x1000,african,2021.0,,data/audios/79654214.mp3,,data/covers/79654214:1000x1000.jpg,,,,,
79654215,14500653,Bum Bum,Mmzy,avatars.yandex.net/get-music-content/4489759/8349c409.a.14500653-1/1000x1000,african,2021.0,,data/audios/79654215.mp3,,data/covers/79654215:1000x1000.jpg,,,,,
79654216,14500653,Decale,Mmzy,avatars.yandex.net/get-music-content/4489759/8349c409.a.14500653-1/1000x1000,african,2021.0,,data/audios/79654216.mp3,,data/covers/79654216:1000x1000.jpg,,,,,
79654217,14500653,Lies,Mmzy,avatars.yandex.net/get-music-content/4489759/8349c409.a.14500653-1/1000x1000,african,2021.0,,data/audios/79654217.mp3,,data/covers/79654217:1000x1000.jpg,,,,,
78949885,14500653,Dominate,Mmzy,avatars.yandex.net/get-music-content/4489759/8349c409.a.14500653-1/1000x1000,african,2021.0,,data/audios/78949885.mp3,,data/covers/78949885:1000x1000.jpg,,,,,
80653020,14798847,Magica Oshun,Mr. Frog,avatars.yandex.net/get-music-content/4467280/93130a89.a.14798847-1/1000x1000,african,2021.0,,data/audios/80653020.mp3,,data/covers/80653020:1000x1000.jpg,,,,,
80653022,14798847,Magica Oshun,Mr. Frog,avatars.yandex.net/get-music-content/4467280/93130a89.a.14798847-1/1000x1000,african,2021.0,,data/audios/80653022.mp3,,data/covers/80653022:1000x1000.jpg,,,,,
79349369,14410643,For You,Collision,avatars.yandex.net/get-music-content/4076749/5a62b9c2.a.14410643-1/1000x1000,african,2021.0,,data/audios/79349369.mp3,,data/covers/79349369:1000x1000.jpg,,,,,
79349370,14410643,Light Up,Collision,avatars.yandex.net/get-music-content/4076749/5a62b9c2.a.14410643-1/1000x1000,african,2021.0,,data/audios/79349370.mp3,,data/covers/79349370:1000x1000.jpg,,,,,
79349371,14410643,Party Alone,Collision,avatars.yandex.net/get-music-content/4076749/5a62b9c2.a.14410643-1/1000x1000,african,2021.0,,data/audios/79349371.mp3,,data/covers/79349371:1000x1000.jpg,,,,,
79349372,14410643,Energy,Collision,avatars.yandex.net/get-music-content/4076749/5a62b9c2.a.14410643-1/1000x1000,african,2021.0,,data/audios/79349372.mp3,,data/covers/79349372:1000x1000.jpg,,,,,
79458190,14439308,Al Muradni,Alessandro Olei,avatars.yandex.net/get-music-content/4304260/771a17cc.a.14439308-1/1000x1000,african,2021.0,,data/audios/79458190.mp3,,data/covers/79458190:1000x1000.jpg,,,,,
79458192,14439308,Al Muradni,Alessandro Olei,avatars.yandex.net/get-music-content/4304260/771a17cc.a.14439308-1/1000x1000,african,2021.0,,data/audios/79458192.mp3,,data/covers/79458192:1000x1000.jpg,,,,,
79458194,14439308,Al Muradni,Alessandro Olei,avatars.yandex.net/get-music-content/4304260/771a17cc.a.14439308-1/1000x1000,african,2021.0,,data/audios/79458194.mp3,,data/covers/79458194:1000x1000.jpg,,,,,
79458195,14439308,Al Muradni,Alessandro Olei,avatars.yandex.net/get-music-content/4304260/771a17cc.a.14439308-1/1000x1000,african,2021.0,,data/audios/79458195.mp3,,data/covers/79458195:1000x1000.jpg,,,,,
80459648,14741026,You,Obed Nino,avatars.yandex.net/get-music-content/4404215/272d3f18.a.14741026-1/1000x1000,african,2021.0,,data/audios/80459648.mp3,,data/covers/80459648:1000x1000.jpg,,,,,
80459649,14741026,Murder,Obed Nino,avatars.yandex.net/get-music-content/4404215/272d3f18.a.14741026-1/1000x1000,african,2021.0,,data/audios/80459649.mp3,,data/covers/80459649:1000x1000.jpg,,,,,
80459650,14741026,Kwanangida,Obed Nino,avatars.yandex.net/get-music-content/4404215/272d3f18.a.14741026-1/1000x1000,african,2021.0,,data/audios/80459650.mp3,,data/covers/80459650:1000x1000.jpg,,,,,
80459651,14741026,Pami,Obed Nino,avatars.yandex.net/get-music-content/4404215/272d3f18.a.14741026-1/1000x1000,african,2021.0,,data/audios/80459651.mp3,,data/covers/80459651:1000x1000.jpg,,,,,
80459652,14741026,Money,Obed Nino,avatars.yandex.net/get-music-content/4404215/272d3f18.a.14741026-1/1000x1000,african,2021.0,,data/audios/80459652.mp3,,data/covers/80459652:1000x1000.jpg,,,,,
80459653,14741026,You,Obed Nino,avatars.yandex.net/get-music-content/4404215/272d3f18.a.14741026-1/1000x1000,african,2021.0,,data/audios/80459653.mp3,,data/covers/80459653:1000x1000.jpg,,,,,
81268132,15018562,Olelele,Chem Vic,avatars.yandex.net/get-music-content/4489759/5907b18f.a.15018562-1/1000x1000,african,2021.0,,data/audios/81268132.mp3,,data/covers/81268132:1000x1000.jpg,,,,,
81268133,15018562,Commot Body,Chem Vic,avatars.yandex.net/get-music-content/4489759/5907b18f.a.15018562-1/1000x1000,african,2021.0,,data/audios/81268133.mp3,,data/covers/81268133:1000x1000.jpg,,,,,
81268134,15018562,Agunejermba Ft. DBoizee.,Chem Vic,avatars.yandex.net/get-music-content/4489759/5907b18f.a.15018562-1/1000x1000,african,2021.0,,data/audios/81268134.mp3,,data/covers/81268134:1000x1000.jpg,,,,,
81268135,15018562,Jangolova,Chem Vic,avatars.yandex.net/get-music-content/4489759/5907b18f.a.15018562-1/1000x1000,african,2021.0,,data/audios/81268135.mp3,,data/covers/81268135:1000x1000.jpg,,,,,
68701280,14139631,Samba,LEL,avatars.yandex.net/get-music-content/4446014/4f2d3ac0.a.14139631-1/1000x1000,african,2021.0,,data/audios/68701280.mp3,,data/covers/68701280:1000x1000.jpg,,,,,
63378466,14139631,Sleep,Techno Mama,avatars.yandex.net/get-music-content/4446014/4f2d3ac0.a.14139631-1/1000x1000,african,2021.0,,data/audios/63378466.mp3,,data/covers/63378466:1000x1000.jpg,,,,,
52899346,14139631,Rotation,Techno Mama,avatars.yandex.net/get-music-content/4446014/4f2d3ac0.a.14139631-1/1000x1000,african,2021.0,,data/audios/52899346.mp3,,data/covers/52899346:1000x1000.jpg,,,,,
53523142,14139631,March Percussion,Techno Mama,avatars.yandex.net/get-music-content/4446014/4f2d3ac0.a.14139631-1/1000x1000,african,2021.0,,data/audios/53523142.mp3,,data/covers/53523142:1000x1000.jpg,,,,,
52614335,14139631,Assertive,Techno Mama,avatars.yandex.net/get-music-content/4446014/4f2d3ac0.a.14139631-1/1000x1000,african,2021.0,,data/audios/52614335.mp3,,data/covers/52614335:1000x1000.jpg,,,,,
55000814,14139631,Bland,Techno Mama,avatars.yandex.net/get-music-content/4446014/4f2d3ac0.a.14139631-1/1000x1000,african,2021.0,,data/audios/55000814.mp3,,data/covers/55000814:1000x1000.jpg,,,,,
63378465,14139631,Sleep,Techno Mama,avatars.yandex.net/get-music-content/4446014/4f2d3ac0.a.14139631-1/1000x1000,african,2021.0,,data/audios/63378465.mp3,,data/covers/63378465:1000x1000.jpg,,,,,
76295149,14139631,Race,Techno Mama,avatars.yandex.net/get-music-content/4446014/4f2d3ac0.a.14139631-1/1000x1000,african,2021.0,,data/audios/76295149.mp3,,data/covers/76295149:1000x1000.jpg,,,,,
73403553,14139631,Fly Of Butterfly,LEL,avatars.yandex.net/get-music-content/4446014/4f2d3ac0.a.14139631-1/1000x1000,african,2021.0,,data/audios/73403553.mp3,,data/covers/73403553:1000x1000.jpg,,,,,
72923965,14139631,Oracular,LEL,avatars.yandex.net/get-music-content/4446014/4f2d3ac0.a.14139631-1/1000x1000,african,2021.0,,data/audios/72923965.mp3,,data/covers/72923965:1000x1000.jpg,,,,,
72278184,14139631,Ethno Woman,Organic Space,avatars.yandex.net/get-music-content/4446014/4f2d3ac0.a.14139631-1/1000x1000,african,2021.0,,data/audios/72278184.mp3,,data/covers/72278184:1000x1000.jpg,,,,,
71343806,14139631,Blessing,LEL,avatars.yandex.net/get-music-content/4446014/4f2d3ac0.a.14139631-1/1000x1000,african,2021.0,,data/audios/71343806.mp3,,data/covers/71343806:1000x1000.jpg,,,,,
71616650,14139631,Event,LEL,avatars.yandex.net/get-music-content/4446014/4f2d3ac0.a.14139631-1/1000x1000,african,2021.0,,data/audios/71616650.mp3,,data/covers/71616650:1000x1000.jpg,,,,,
70834590,14139631,Summer Season,Techno Mama,avatars.yandex.net/get-music-content/4446014/4f2d3ac0.a.14139631-1/1000x1000,african,2021.0,,data/audios/70834590.mp3,,data/covers/70834590:1000x1000.jpg,,,,,
71343808,14139631,Peace,Q-Green,avatars.yandex.net/get-music-content/4446014/4f2d3ac0.a.14139631-1/1000x1000,african,2021.0,,data/audios/71343808.mp3,,data/covers/71343808:1000x1000.jpg,,,,,
81475626,15084095,Endsars,Aremo West,avatars.yandex.net/get-music-content/4404215/21d407a5.a.15084095-1/1000x1000,african,2021.0,,data/audios/81475626.mp3,,data/covers/81475626:1000x1000.jpg,,,,,
81475629,15084095,I No Dey,Aremo West,avatars.yandex.net/get-music-content/4404215/21d407a5.a.15084095-1/1000x1000,african,2021.0,,data/audios/81475629.mp3,,data/covers/81475629:1000x1000.jpg,,,,,
81475630,15084095,Amin,Aremo West,avatars.yandex.net/get-music-content/4404215/21d407a5.a.15084095-1/1000x1000,african,2021.0,,data/audios/81475630.mp3,,data/covers/81475630:1000x1000.jpg,,,,,
81475632,15084095,Halle Halle,Aremo West,avatars.yandex.net/get-music-content/4404215/21d407a5.a.15084095-1/1000x1000,african,2021.0,,data/audios/81475632.mp3,,data/covers/81475632:1000x1000.jpg,,,,,
81475633,15084095,Aye,Aremo West,avatars.yandex.net/get-music-content/4404215/21d407a5.a.15084095-1/1000x1000,african,2021.0,,data/audios/81475633.mp3,,data/covers/81475633:1000x1000.jpg,,,,,
81475635,15084095,Trigger Me,Aremo West,avatars.yandex.net/get-music-content/4404215/21d407a5.a.15084095-1/1000x1000,african,2021.0,,data/audios/81475635.mp3,,data/covers/81475635:1000x1000.jpg,,,,,
81475636,15084095,Rap Mood,Aremo West,avatars.yandex.net/get-music-content/4404215/21d407a5.a.15084095-1/1000x1000,african,2021.0,,data/audios/81475636.mp3,,data/covers/81475636:1000x1000.jpg,,,,,
79856277,14560015,Dança Kuduro,Dj César Rey,avatars.yandex.net/get-music-content/4747389/3a8930f4.a.14560015-1/1000x1000,african,2021.0,,data/audios/79856277.mp3,,data/covers/79856277:1000x1000.jpg,,,,,
79856278,14560015,Louco,Dj César Rey,avatars.yandex.net/get-music-content/4747389/3a8930f4.a.14560015-1/1000x1000,african,2021.0,,data/audios/79856278.mp3,,data/covers/79856278:1000x1000.jpg,,,,,
79856279,14560015,Me Mudaste,Dj César Rey,avatars.yandex.net/get-music-content/4747389/3a8930f4.a.14560015-1/1000x1000,african,2021.0,,data/audios/79856279.mp3,,data/covers/79856279:1000x1000.jpg,,,,,
79856280,14560015,Rap Duro,Dj César Rey,avatars.yandex.net/get-music-content/4747389/3a8930f4.a.14560015-1/1000x1000,african,2021.0,,data/audios/79856280.mp3,,data/covers/79856280:1000x1000.jpg,,,,,
